id,gid,season,ccode,ensemble,planting,harvest,wsgd,gwad
17631,31,2018 2,KEN.31_1,31,2018-10-08,2019-02-03,0,1958
2500,4,2018 2,KEN.4_1,20,2018-10-08,2019-01-28,0,1890
22675,38,2018 2,KEN.38_1,35,2018-10-08,2019-01-13,0,1642
22669,38,2018 2,KEN.38_1,29,2018-10-08,2019-01-13,0,1699
7521,13,2018 2,KEN.13_1,1,2018-10-08,2019-02-03,0,1215
7528,13,2018 2,KEN.13_1,8,2018-10-08,2019-02-03,0,1622
7541,13,2018 2,KEN.13_1,21,2018-10-08,2019-02-03,0,2220
7560,13,2018 2,KEN.13_1,40,2018-10-08,2019-02-03,0,2944
15462,28,2018 2,KEN.28_1,22,2018-10-08,2019-02-03,0,1139
15475,28,2018 2,KEN.28_1,35,2018-10-08,2019-02-03,0.399,1393
360,1,2018 2,KEN.1_1,40,2018-10-08,2019-01-21,0,3380
3234,5,2018 2,KEN.5_1,34,2018-10-08,2019-01-21,0,2384
3222,5,2018 2,KEN.5_1,22,2018-10-08,2019-01-21,0,4215
3204,5,2018 2,KEN.5_1,4,2018-10-08,2019-01-21,0,2368
6810,12,2018 2,KEN.12_1,10,2018-10-08,2019-02-03,0,1254
6838,12,2018 2,KEN.12_1,38,2018-10-08,2019-02-03,0,1782
25525,44,2018 2,KEN.44_1,5,2018-10-08,2019-01-28,0,1937
25545,44,2018 2,KEN.44_1,25,2018-10-08,2019-01-28,0,2446
25557,44,2018 2,KEN.44_1,37,2018-10-08,2019-01-28,0,2297
3959,6,2018 2,KEN.6_1,39,2018-10-08,2018-12-25,0,2491
3929,6,2018 2,KEN.6_1,9,2018-10-08,2018-12-25,0,2482
23389,41,2018 2,KEN.41_1,29,2018-10-08,2018-12-25,0,2104
19054,33,2018 2,KEN.33_1,14,2018-10-08,2019-02-03,0,3141
19066,33,2018 2,KEN.33_1,26,2018-10-08,2019-02-03,0,1747
19069,33,2018 2,KEN.33_1,29,2018-10-08,2019-02-03,0,1645
14748,27,2018 2,KEN.27_1,28,2018-10-08,2019-01-28,0,1375
5371,8,2018 2,KEN.8_1,11,2018-10-08,2019-01-28,0,1251
24827,43,2018 2,KEN.43_1,27,2018-10-08,2019-02-03,0.323,1504
24831,43,2018 2,KEN.43_1,31,2018-10-08,2019-02-03,0,2004
18330,32,2018 2,KEN.32_1,10,2018-10-08,2019-01-28,0,1178
18329,32,2018 2,KEN.32_1,9,2018-10-08,2019-01-28,0,1085
24112,42,2018 2,KEN.42_1,32,2018-10-08,2019-01-28,0,2115
24104,42,2018 2,KEN.42_1,24,2018-10-08,2019-01-28,0,2351
24092,42,2018 2,KEN.42_1,12,2018-10-08,2019-01-28,0,2182
14026,26,2018 2,KEN.26_1,26,2018-10-08,2018-12-25,0,2479
14024,26,2018 2,KEN.26_1,24,2018-10-08,2018-12-25,0,2263
14009,26,2018 2,KEN.26_1,9,2018-10-08,2018-12-25,0,2424
26969,47,2018 2,KEN.47_1,9,2018-10-09,2019-01-22,0,3216
6100,11,2018 2,KEN.11_1,20,2018-10-09,2019-01-29,0,2106
26263,45,2018 2,KEN.45_1,23,2018-10-09,2019-01-31,0,1640
18345,32,2018 2,KEN.32_1,25,2018-10-09,2019-01-31,0,1176
13304,23,2018 2,KEN.23_1,24,2018-10-09,2019-02-04,0,1561
7557,13,2018 2,KEN.13_1,37,2018-10-09,2019-02-04,0,1892
8260,14,2018 2,KEN.14_1,20,2018-10-09,2019-02-04,0.398,1045
21952,37,2018 2,KEN.37_1,32,2018-10-09,2018-12-26,0,2070
16172,29,2018 2,KEN.29_1,12,2018-10-09,2018-12-26,0,2757
17626,31,2018 2,KEN.31_1,26,2018-10-09,2019-02-04,0,1408
8254,14,2018 2,KEN.14_1,14,2018-10-09,2019-02-04,0,896
16182,29,2018 2,KEN.29_1,22,2018-10-09,2018-12-26,0,1758
3219,5,2018 2,KEN.5_1,19,2018-10-09,2019-01-22,0,2738
6083,11,2018 2,KEN.11_1,3,2018-10-09,2019-01-29,0,2438
21204,36,2018 2,KEN.36_1,4,2018-10-09,2019-01-02,0,2501
21923,37,2018 2,KEN.37_1,3,2018-10-09,2018-12-26,0,2127
6115,11,2018 2,KEN.11_1,35,2018-10-09,2019-01-29,0,2150
17623,31,2018 2,KEN.31_1,23,2018-10-09,2019-02-04,0,1450
3947,6,2018 2,KEN.6_1,27,2018-10-09,2018-12-26,0,2367
14738,27,2018 2,KEN.27_1,18,2018-10-09,2019-01-31,0,1488
20499,35,2018 2,KEN.35_1,19,2018-10-09,2019-01-09,0,2187
16183,29,2018 2,KEN.29_1,23,2018-10-09,2018-12-26,0,1808
14003,26,2018 2,KEN.26_1,3,2018-10-09,2018-12-26,0,2761
20507,35,2018 2,KEN.35_1,27,2018-10-09,2019-01-09,0,2364
24820,43,2018 2,KEN.43_1,20,2018-10-09,2019-02-04,0,1162
11875,20,2018 2,KEN.20_1,35,2018-10-09,2018-12-26,0,2413
3957,6,2018 2,KEN.6_1,37,2018-10-09,2018-12-26,0.618,2417
4673,7,2018 2,KEN.7_1,33,2018-10-09,2019-01-02,0.532,2213
20493,35,2018 2,KEN.35_1,13,2018-10-09,2019-01-31,0,1196
16194,29,2018 2,KEN.29_1,34,2018-10-09,2018-12-26,0,1748
24811,43,2018 2,KEN.43_1,11,2018-10-09,2019-02-04,0.463,2342
8276,14,2018 2,KEN.14_1,36,2018-10-09,2019-02-04,0,916
12598,21,2018 2,KEN.21_1,38,2018-10-09,2019-01-02,0,2015
12600,21,2018 2,KEN.21_1,40,2018-10-09,2019-01-02,0,2123
16919,30,2018 2,KEN.30_1,39,2018-10-09,2019-02-04,0.496,1974
26990,47,2018 2,KEN.47_1,30,2018-10-09,2019-01-22,0,3314
13306,23,2018 2,KEN.23_1,26,2018-10-09,2019-02-04,0,1562
5387,8,2018 2,KEN.8_1,27,2018-10-09,2019-01-31,0,1389
11132,19,2018 2,KEN.19_1,12,2018-10-09,2019-02-04,0.153,1172
2512,4,2018 2,KEN.4_1,32,2018-10-09,2019-01-29,0,2002
1042,2,2018 2,KEN.2_1,2,2018-10-09,2019-02-04,0.231,1763
15445,28,2018 2,KEN.28_1,5,2018-10-09,2019-02-04,0,1160
16187,29,2018 2,KEN.29_1,27,2018-10-09,2018-12-26,0,1832
353,1,2018 2,KEN.1_1,33,2018-10-09,2019-01-22,0,3327
14747,27,2018 2,KEN.27_1,27,2018-10-09,2019-01-31,0,1452
16189,29,2018 2,KEN.29_1,29,2018-10-09,2018-12-26,0,1909
11155,19,2018 2,KEN.19_1,35,2018-10-09,2019-02-04,0.234,1234
1790,3,2018 2,KEN.3_1,30,2018-10-09,2019-01-29,0,1983
15473,28,2018 2,KEN.28_1,33,2018-10-09,2019-02-04,0,1160
19798,34,2018 2,KEN.34_1,38,2018-10-09,2019-02-04,0,2040
6803,12,2018 2,KEN.12_1,3,2018-10-09,2019-02-04,0,1646
22641,38,2018 2,KEN.38_1,1,2018-10-10,2019-01-15,0.169,1608
21943,37,2018 2,KEN.37_1,23,2018-10-10,2018-12-27,0,2215
6116,11,2018 2,KEN.11_1,36,2018-10-10,2019-01-30,0,2255
12586,21,2018 2,KEN.21_1,26,2018-10-10,2019-01-03,0,2266
21941,37,2018 2,KEN.37_1,21,2018-10-10,2018-12-27,0,2504
4663,7,2018 2,KEN.7_1,23,2018-10-10,2019-01-03,0,2104
1067,2,2018 2,KEN.2_1,27,2018-10-10,2019-02-05,0.317,1629
12597,21,2018 2,KEN.21_1,37,2018-10-10,2019-01-03,0,1941
14754,27,2018 2,KEN.27_1,34,2018-10-10,2019-02-01,0,1486
22678,38,2018 2,KEN.38_1,38,2018-10-10,2019-01-15,0,1664
2504,4,2018 2,KEN.4_1,24,2018-10-10,2019-01-30,0,2210
21955,37,2018 2,KEN.37_1,35,2018-10-10,2018-12-27,0,2257
13292,23,2018 2,KEN.23_1,12,2018-10-10,2019-02-05,0,1608
24087,42,2018 2,KEN.42_1,7,2018-10-10,2019-01-30,0,3001
1767,3,2018 2,KEN.3_1,7,2018-10-10,2019-01-30,0,2022
21956,37,2018 2,KEN.37_1,36,2018-10-10,2018-12-27,0,2565
13291,23,2018 2,KEN.23_1,11,2018-10-10,2019-02-05,0,1448
8275,14,2018 2,KEN.14_1,35,2018-10-10,2019-02-05,0,893
16164,29,2018 2,KEN.29_1,4,2018-10-10,2018-12-27,0,1807
14742,27,2018 2,KEN.27_1,22,2018-10-10,2019-02-01,0,1436
8991,15,2018 2,KEN.15_1,31,2018-10-10,2018-12-27,0,1713
15467,28,2018 2,KEN.28_1,27,2018-10-10,2019-02-05,0.661,1390
1054,2,2018 2,KEN.2_1,14,2018-10-10,2019-02-05,0,1584
23387,41,2018 2,KEN.41_1,27,2018-10-10,2018-12-27,0,2230
8977,15,2018 2,KEN.15_1,17,2018-10-10,2018-12-27,0,2327
3948,6,2018 2,KEN.6_1,28,2018-10-10,2018-12-27,0,2703
19058,33,2018 2,KEN.33_1,18,2018-10-10,2019-02-05,0,1605
5378,8,2018 2,KEN.8_1,18,2018-10-10,2019-02-01,0,1322
8967,15,2018 2,KEN.15_1,7,2018-10-10,2018-12-27,0,2703
23361,41,2018 2,KEN.41_1,1,2018-10-10,2018-12-27,0,2312
19059,33,2018 2,KEN.33_1,19,2018-10-10,2019-02-05,0,2023
19057,33,2018 2,KEN.33_1,17,2018-10-10,2019-02-05,0,1750
10437,17,2018 2,KEN.17_1,37,2018-10-10,2019-02-01,0,1305
16179,29,2018 2,KEN.29_1,19,2018-10-10,2018-12-27,0,1873
23367,41,2018 2,KEN.41_1,7,2018-10-10,2018-12-27,0,2429
23378,41,2018 2,KEN.41_1,18,2018-10-10,2018-12-27,0.694,2409
1794,3,2018 2,KEN.3_1,34,2018-10-10,2019-01-30,0,1895
21925,37,2018 2,KEN.37_1,5,2018-10-10,2018-12-27,0,2305
3936,6,2018 2,KEN.6_1,16,2018-10-10,2018-12-27,0,2703
9718,16,2018 2,KEN.16_1,38,2018-10-10,2019-02-05,0.434,1410
6815,12,2018 2,KEN.12_1,15,2018-10-10,2019-02-05,0,1302
26244,45,2018 2,KEN.45_1,4,2018-10-10,2019-02-01,0,1437
24804,43,2018 2,KEN.43_1,4,2018-10-10,2019-02-05,0,1524
16902,30,2018 2,KEN.30_1,22,2018-10-10,2019-02-05,0,1771
6805,12,2018 2,KEN.12_1,5,2018-10-10,2019-02-05,0,1731
324,1,2018 2,KEN.1_1,4,2018-10-10,2019-01-23,0,4196
11862,20,2018 2,KEN.20_1,22,2018-10-10,2018-12-27,0,2520
25555,44,2018 2,KEN.44_1,35,2018-10-10,2019-01-30,0,2226
13310,23,2018 2,KEN.23_1,30,2018-10-10,2019-02-05,0,1422
13308,23,2018 2,KEN.23_1,28,2018-10-10,2019-02-05,0,1453
8262,14,2018 2,KEN.14_1,22,2018-10-10,2019-02-05,0,882
6084,11,2018 2,KEN.11_1,4,2018-10-10,2019-01-30,0,2033
21223,36,2018 2,KEN.36_1,23,2018-10-10,2019-01-03,0.569,2223
20495,35,2018 2,KEN.35_1,15,2018-10-10,2019-02-01,0,1633
21211,36,2018 2,KEN.36_1,11,2018-10-10,2019-01-03,0,2089
8998,15,2018 2,KEN.15_1,38,2018-10-10,2018-12-27,0,1727
7550,13,2018 2,KEN.13_1,30,2018-10-10,2019-02-05,0,2030
2491,4,2018 2,KEN.4_1,11,2018-10-10,2019-01-30,0,2034
5376,8,2018 2,KEN.8_1,16,2018-10-10,2019-02-01,0,1298
3921,6,2018 2,KEN.6_1,1,2018-10-10,2018-12-27,0,2700
4676,7,2018 2,KEN.7_1,36,2018-10-10,2019-01-03,0.448,2071
22645,38,2018 2,KEN.38_1,5,2018-10-10,2019-01-15,0,1684
6111,11,2018 2,KEN.11_1,31,2018-10-10,2019-01-30,0,2404
21948,37,2018 2,KEN.37_1,28,2018-10-10,2018-12-27,0,2283
14027,26,2018 2,KEN.26_1,27,2018-10-10,2018-12-27,0.156,2443
10408,17,2018 2,KEN.17_1,8,2018-10-11,2019-01-31,0,1576
9706,16,2018 2,KEN.16_1,26,2018-10-11,2019-02-06,0.484,1356
5365,8,2018 2,KEN.8_1,5,2018-10-11,2019-01-31,0,1309
7534,13,2018 2,KEN.13_1,14,2018-10-11,2019-02-06,0,1342
22650,38,2018 2,KEN.38_1,10,2018-10-11,2019-01-16,0,1718
21217,36,2018 2,KEN.36_1,17,2018-10-11,2019-01-03,0,2058
21209,36,2018 2,KEN.36_1,9,2018-10-11,2019-01-03,0,2369
12591,21,2018 2,KEN.21_1,31,2018-10-11,2019-01-03,0,2127
1043,2,2018 2,KEN.2_1,3,2018-10-11,2019-02-06,0.305,1554
16888,30,2018 2,KEN.30_1,8,2018-10-11,2019-02-06,0.649,2473
26996,47,2018 2,KEN.47_1,36,2018-10-11,2019-01-24,0.472,3218
8241,14,2018 2,KEN.14_1,1,2018-10-11,2019-02-06,0.364,1046
15466,28,2018 2,KEN.28_1,26,2018-10-11,2019-02-06,0.424,1221
11153,19,2018 2,KEN.19_1,33,2018-10-11,2019-02-06,0.129,1111
1768,3,2018 2,KEN.3_1,8,2018-10-11,2019-01-31,0,2154
14752,27,2018 2,KEN.27_1,32,2018-10-11,2019-01-31,0,1417
16916,30,2018 2,KEN.30_1,36,2018-10-11,2019-02-06,0.683,2515
20520,35,2018 2,KEN.35_1,40,2018-10-11,2019-01-11,0,1728
8252,14,2018 2,KEN.14_1,12,2018-10-11,2019-02-06,0.243,1035
6119,11,2018 2,KEN.11_1,39,2018-10-11,2019-01-31,0,2502
21957,37,2018 2,KEN.37_1,37,2018-10-11,2018-12-28,0,2633
14022,26,2018 2,KEN.26_1,22,2018-10-11,2018-12-28,0,2367
20498,35,2018 2,KEN.35_1,18,2018-10-11,2019-01-11,0,1786
3216,5,2018 2,KEN.5_1,16,2018-10-11,2019-01-24,0,2718
6112,11,2018 2,KEN.11_1,32,2018-10-11,2019-01-31,0,2126
3207,5,2018 2,KEN.5_1,7,2018-10-11,2019-01-24,0,3441
24838,43,2018 2,KEN.43_1,38,2018-10-11,2019-02-06,0,1159
23393,41,2018 2,KEN.41_1,33,2018-10-11,2018-12-28,0.646,2348
20491,35,2018 2,KEN.35_1,11,2018-10-11,2019-01-11,0,2944
18350,32,2018 2,KEN.32_1,30,2018-10-11,2019-01-31,0,1584
20483,35,2018 2,KEN.35_1,3,2018-10-11,2019-01-11,0,2531
11872,20,2018 2,KEN.20_1,32,2018-10-11,2018-12-28,0,2614
11865,20,2018 2,KEN.20_1,25,2018-10-11,2018-12-28,0,2487
11861,20,2018 2,KEN.20_1,21,2018-10-11,2018-12-28,0,2485
6807,12,2018 2,KEN.12_1,7,2018-10-11,2019-02-06,0,1529
6813,12,2018 2,KEN.12_1,13,2018-10-11,2019-02-06,0,1620
10405,17,2018 2,KEN.17_1,5,2018-10-11,2019-01-31,0,1322
6819,12,2018 2,KEN.12_1,19,2018-10-11,2019-02-06,0,1863
9681,16,2018 2,KEN.16_1,1,2018-10-11,2019-02-06,0.366,1541
9691,16,2018 2,KEN.16_1,11,2018-10-11,2019-02-06,0.435,1435
1793,3,2018 2,KEN.3_1,33,2018-10-11,2019-01-31,0,2308
8263,14,2018 2,KEN.14_1,23,2018-10-11,2019-02-06,0,949
25521,44,2018 2,KEN.44_1,1,2018-10-11,2019-01-31,0,2270
4642,7,2018 2,KEN.7_1,2,2018-10-11,2019-01-03,0.274,2062
25524,44,2018 2,KEN.44_1,4,2018-10-11,2019-01-31,0,2182
25527,44,2018 2,KEN.44_1,7,2018-10-11,2019-01-31,0,2859
22663,38,2018 2,KEN.38_1,23,2018-10-11,2019-01-16,0,1730
336,1,2018 2,KEN.1_1,16,2018-10-11,2019-01-24,0,2791
25552,44,2018 2,KEN.44_1,32,2018-10-11,2019-01-31,0,2858
24085,42,2018 2,KEN.42_1,5,2018-10-11,2019-01-31,0,2290
7526,13,2018 2,KEN.13_1,6,2018-10-11,2019-02-06,0,1542
8999,15,2018 2,KEN.15_1,39,2018-10-12,2018-12-29,0,2317
26970,47,2018 2,KEN.47_1,10,2018-10-12,2019-01-25,0,3474
23391,41,2018 2,KEN.41_1,31,2018-10-12,2018-12-29,0.724,1798
17636,31,2018 2,KEN.31_1,36,2018-10-12,2019-02-07,0,1564
8277,14,2018 2,KEN.14_1,37,2018-10-12,2019-02-07,0.369,1030
1046,2,2018 2,KEN.2_1,6,2018-10-12,2019-02-07,0,1710
16884,30,2018 2,KEN.30_1,4,2018-10-12,2019-02-07,0,2033
16899,30,2018 2,KEN.30_1,19,2018-10-12,2019-02-07,0.602,2182
1055,2,2018 2,KEN.2_1,15,2018-10-12,2019-02-07,0.149,1805
1764,3,2018 2,KEN.3_1,4,2018-10-12,2019-02-01,0,3532
16905,30,2018 2,KEN.30_1,25,2018-10-12,2019-02-07,0.465,2136
2513,4,2018 2,KEN.4_1,33,2018-10-12,2019-02-01,0,2392
26985,47,2018 2,KEN.47_1,25,2018-10-12,2019-01-25,0.466,3330
24098,42,2018 2,KEN.42_1,18,2018-10-12,2019-02-01,0,2234
4649,7,2018 2,KEN.7_1,9,2018-10-12,2019-01-04,0.508,2089
3932,6,2018 2,KEN.6_1,12,2018-10-12,2018-12-29,0.178,2558
16890,30,2018 2,KEN.30_1,10,2018-10-12,2019-02-07,0,1800
350,1,2018 2,KEN.1_1,30,2018-10-12,2019-01-25,0,3514
16185,29,2018 2,KEN.29_1,25,2018-10-12,2018-12-29,0,2249
13295,23,2018 2,KEN.23_1,15,2018-10-12,2019-02-07,0,1536
18342,32,2018 2,KEN.32_1,22,2018-10-12,2019-02-03,0,1293
6834,12,2018 2,KEN.12_1,34,2018-10-12,2019-02-07,0,1539
8973,15,2018 2,KEN.15_1,13,2018-10-12,2018-12-29,0,2627
3945,6,2018 2,KEN.6_1,25,2018-10-12,2018-12-29,0.249,2640
1775,3,2018 2,KEN.3_1,15,2018-10-12,2019-02-01,0,2145
8964,15,2018 2,KEN.15_1,4,2018-10-12,2018-12-29,0,2640
21939,37,2018 2,KEN.37_1,19,2018-10-12,2018-12-29,0,2416
9714,16,2018 2,KEN.16_1,34,2018-10-12,2019-02-07,0.394,1337
14725,27,2018 2,KEN.27_1,5,2018-10-12,2019-02-03,0,1372
21953,37,2018 2,KEN.37_1,33,2018-10-12,2018-12-29,0,2079
9688,16,2018 2,KEN.16_1,8,2018-10-12,2019-02-07,0.346,1538
9699,16,2018 2,KEN.16_1,19,2018-10-12,2019-02-07,0.375,1399
21931,37,2018 2,KEN.37_1,11,2018-10-12,2018-12-29,0,2181
3221,5,2018 2,KEN.5_1,21,2018-10-12,2019-01-25,0,3150
17625,31,2018 2,KEN.31_1,25,2018-10-12,2019-02-07,0,1496
14028,26,2018 2,KEN.26_1,28,2018-10-12,2018-12-29,0.364,2607
24115,42,2018 2,KEN.42_1,35,2018-10-12,2019-02-01,0,2127
24833,43,2018 2,KEN.43_1,33,2018-10-12,2019-02-07,0,1525
11150,19,2018 2,KEN.19_1,30,2018-10-12,2019-02-07,0.124,1136
22667,38,2018 2,KEN.38_1,27,2018-10-12,2019-01-17,0,1844
21233,36,2018 2,KEN.36_1,33,2018-10-12,2019-01-04,0.594,2113
26265,45,2018 2,KEN.45_1,25,2018-10-12,2019-02-03,0,1453
14030,26,2018 2,KEN.26_1,30,2018-10-12,2018-12-29,0,2627
9700,16,2018 2,KEN.16_1,20,2018-10-12,2019-02-07,0.398,1328
18335,32,2018 2,KEN.32_1,15,2018-10-12,2019-02-03,0,1271
12595,21,2018 2,KEN.21_1,35,2018-10-12,2019-01-04,0,2362
6103,11,2018 2,KEN.11_1,23,2018-10-12,2019-02-01,0,2233
8997,15,2018 2,KEN.15_1,37,2018-10-12,2018-12-29,0,2151
21231,36,2018 2,KEN.36_1,31,2018-10-13,2019-01-05,0,2347
8992,15,2018 2,KEN.15_1,32,2018-10-13,2018-12-30,0,1804
3205,5,2018 2,KEN.5_1,5,2018-10-13,2019-01-26,0,2521
5364,8,2018 2,KEN.8_1,4,2018-10-13,2019-02-02,0,1336
16199,29,2018 2,KEN.29_1,39,2018-10-13,2018-12-30,0,1934
6085,11,2018 2,KEN.11_1,5,2018-10-13,2019-02-02,0,2291
3958,6,2018 2,KEN.6_1,38,2018-10-13,2018-12-30,0,2366
6839,12,2018 2,KEN.12_1,39,2018-10-13,2019-02-08,0,1831
13311,23,2018 2,KEN.23_1,31,2018-10-13,2019-02-08,0,1547
13300,23,2018 2,KEN.23_1,20,2018-10-13,2019-02-08,0.171,2714
18325,32,2018 2,KEN.32_1,5,2018-10-13,2019-02-02,0,1411
11148,19,2018 2,KEN.19_1,28,2018-10-13,2019-02-08,0.341,1103
21207,36,2018 2,KEN.36_1,7,2018-10-13,2019-01-05,0.544,1981
2511,4,2018 2,KEN.4_1,31,2018-10-13,2019-02-02,0,2315
21219,36,2018 2,KEN.36_1,19,2018-10-13,2019-01-05,0.551,1980
9000,15,2018 2,KEN.15_1,40,2018-10-13,2018-12-30,0,2436
26257,45,2018 2,KEN.45_1,17,2018-10-13,2019-02-02,0,1668
9701,16,2018 2,KEN.16_1,21,2018-10-13,2019-02-08,0.355,1408
21929,37,2018 2,KEN.37_1,9,2018-10-13,2018-12-30,0,2367
24814,43,2018 2,KEN.43_1,14,2018-10-13,2019-02-08,0,2001
12593,21,2018 2,KEN.21_1,33,2018-10-13,2019-01-05,0,2163
8270,14,2018 2,KEN.14_1,30,2018-10-13,2019-02-08,0,928
24819,43,2018 2,KEN.43_1,19,2018-10-13,2019-02-08,0,1373
3217,5,2018 2,KEN.5_1,17,2018-10-13,2019-01-26,0,3518
2515,4,2018 2,KEN.4_1,35,2018-10-13,2019-02-02,0,2103
2518,4,2018 2,KEN.4_1,38,2018-10-13,2019-02-02,0,2290
15450,28,2018 2,KEN.28_1,10,2018-10-13,2019-02-08,0.445,1131
10432,17,2018 2,KEN.17_1,32,2018-10-13,2019-02-02,0,1816
15465,28,2018 2,KEN.28_1,25,2018-10-13,2019-02-08,0.445,1131
3944,6,2018 2,KEN.6_1,24,2018-10-13,2018-12-30,0,2502
21201,36,2018 2,KEN.36_1,1,2018-10-13,2019-01-05,0.503,2193
9708,16,2018 2,KEN.16_1,28,2018-10-13,2019-02-08,0.34,1377
10407,17,2018 2,KEN.17_1,7,2018-10-13,2019-02-02,0,1466
19049,33,2018 2,KEN.33_1,9,2018-10-13,2019-02-08,0,2928
21922,37,2018 2,KEN.37_1,2,2018-10-13,2018-12-30,0,2227
25533,44,2018 2,KEN.44_1,13,2018-10-13,2019-02-02,0,2262
4651,7,2018 2,KEN.7_1,11,2018-10-13,2019-01-05,0.039,2095
25560,44,2018 2,KEN.44_1,40,2018-10-13,2019-02-02,0,2316
16898,30,2018 2,KEN.30_1,18,2018-10-13,2019-02-08,0,1648
20503,35,2018 2,KEN.35_1,23,2018-10-13,2019-01-13,0,2413
19783,34,2018 2,KEN.34_1,23,2018-10-13,2019-02-08,0,1742
3228,5,2018 2,KEN.5_1,28,2018-10-13,2019-01-26,0,3038
6830,12,2018 2,KEN.12_1,30,2018-10-14,2019-02-09,0,1977
10417,17,2018 2,KEN.17_1,17,2018-10-14,2019-02-03,0,1879
18353,32,2018 2,KEN.32_1,33,2018-10-14,2019-02-03,0,1667
17603,31,2018 2,KEN.31_1,3,2018-10-14,2019-02-09,0,1416
1068,2,2018 2,KEN.2_1,28,2018-10-14,2019-02-09,0.393,1276
10419,17,2018 2,KEN.17_1,19,2018-10-14,2019-02-03,0,1694
24822,43,2018 2,KEN.43_1,22,2018-10-14,2019-02-09,0,1831
12589,21,2018 2,KEN.21_1,29,2018-10-14,2019-01-06,0.33,1877
1772,3,2018 2,KEN.3_1,12,2018-10-14,2019-02-03,0,2107
14014,26,2018 2,KEN.26_1,14,2018-10-14,2018-12-30,0,2318
17613,31,2018 2,KEN.31_1,13,2018-10-14,2019-02-09,0,1534
8258,14,2018 2,KEN.14_1,18,2018-10-14,2019-02-09,0.33,1054
17615,31,2018 2,KEN.31_1,15,2018-10-14,2019-02-09,0,1398
3232,5,2018 2,KEN.5_1,32,2018-10-14,2019-01-28,0,2750
3225,5,2018 2,KEN.5_1,25,2018-10-14,2019-01-28,0,3797
21206,36,2018 2,KEN.36_1,6,2018-10-14,2019-01-06,0,1940
24836,43,2018 2,KEN.43_1,36,2018-10-14,2019-02-09,0.406,2148
6104,11,2018 2,KEN.11_1,24,2018-10-14,2019-02-03,0,2340
23400,41,2018 2,KEN.41_1,40,2018-10-14,2018-12-30,0.724,1607
17640,31,2018 2,KEN.31_1,40,2018-10-14,2019-02-09,0,1987
10436,17,2018 2,KEN.17_1,36,2018-10-14,2019-02-03,0,1361
21227,36,2018 2,KEN.36_1,27,2018-10-14,2019-01-06,0,1973
21229,36,2018 2,KEN.36_1,29,2018-10-14,2019-01-06,0,1939
11874,20,2018 2,KEN.20_1,34,2018-10-14,2018-12-30,0.287,2304
11871,20,2018 2,KEN.20_1,31,2018-10-14,2018-12-30,0.297,2260
24807,43,2018 2,KEN.43_1,7,2018-10-14,2019-02-09,0,1913
6802,12,2018 2,KEN.12_1,2,2018-10-14,2019-02-09,0,1980
11848,20,2018 2,KEN.20_1,8,2018-10-14,2018-12-30,0.271,2285
26247,45,2018 2,KEN.45_1,7,2018-10-14,2019-02-03,0,1572
19046,33,2018 2,KEN.33_1,6,2018-10-14,2019-02-09,0,1861
3933,6,2018 2,KEN.6_1,13,2018-10-14,2018-12-30,0,2269
6816,12,2018 2,KEN.12_1,16,2018-10-14,2019-02-09,0,1819
26243,45,2018 2,KEN.45_1,3,2018-10-14,2019-02-03,0,1730
6820,12,2018 2,KEN.12_1,20,2018-10-14,2019-02-09,0,2339
10411,17,2018 2,KEN.17_1,11,2018-10-14,2019-02-03,0,1408
10413,17,2018 2,KEN.17_1,13,2018-10-14,2019-02-03,0,1651
10416,17,2018 2,KEN.17_1,16,2018-10-14,2019-02-03,0,1408
18344,32,2018 2,KEN.32_1,24,2018-10-14,2019-02-03,0,1214
13284,23,2018 2,KEN.23_1,4,2018-10-14,2019-02-09,0,2039
8962,15,2018 2,KEN.15_1,2,2018-10-14,2018-12-30,0,2329
19772,34,2018 2,KEN.34_1,12,2018-10-14,2019-02-09,0,1976
6828,12,2018 2,KEN.12_1,28,2018-10-14,2019-02-09,0,1530
1061,2,2018 2,KEN.2_1,21,2018-10-14,2019-02-09,0.332,1931
6837,12,2018 2,KEN.12_1,37,2018-10-14,2019-02-09,0,2169
8273,14,2018 2,KEN.14_1,33,2018-10-14,2019-02-09,0.046,1001
5366,8,2018 2,KEN.8_1,6,2018-10-14,2019-02-03,0,1436
4650,7,2018 2,KEN.7_1,10,2018-10-14,2019-01-06,0.494,1794
1762,3,2018 2,KEN.3_1,2,2018-10-14,2019-02-03,0,2193
4656,7,2018 2,KEN.7_1,16,2018-10-14,2019-01-06,0.102,1967
16887,30,2018 2,KEN.30_1,7,2018-10-14,2019-02-09,0,1804
15454,28,2018 2,KEN.28_1,14,2018-10-14,2019-02-09,0.61,983
15451,28,2018 2,KEN.28_1,11,2018-10-14,2019-02-09,0.234,1197
15474,28,2018 2,KEN.28_1,34,2018-10-14,2019-02-09,0.431,1089
2510,4,2018 2,KEN.4_1,30,2018-10-14,2019-02-03,0,2182
26993,47,2018 2,KEN.47_1,33,2018-10-14,2019-01-28,0.39,3818
14751,27,2018 2,KEN.27_1,31,2018-10-14,2019-02-03,0,1461
2516,4,2018 2,KEN.4_1,36,2018-10-14,2019-02-03,0,2242
26259,45,2018 2,KEN.45_1,19,2018-10-15,2019-02-04,0,1563
1076,2,2018 2,KEN.2_1,36,2018-10-15,2019-02-10,0.255,1482
8246,14,2018 2,KEN.14_1,6,2018-10-15,2019-02-10,0,1019
