,planting,cname,harvest,gwad,cultivar,year,plantingyear,plantingmonth
600538,2015-10-15,sinazongwe,2016-02-03,6169,9,2015,2015,10
600539,2015-10-15,sinazongwe,2016-02-03,6079,9,2015,2015,10
600540,2015-10-16,sinazongwe,2016-02-04,6108,9,2015,2015,10
600541,2015-10-16,sinazongwe,2016-02-04,6232,9,2015,2015,10
600542,2015-10-17,sinazongwe,2016-02-05,6176,9,2015,2015,10
600543,2015-10-18,sinazongwe,2016-02-07,6186,9,2015,2015,10
600544,2015-10-18,sinazongwe,2016-02-07,6177,9,2015,2015,10
600545,2015-10-19,sinazongwe,2016-02-08,5967,9,2015,2015,10
600546,2015-10-19,sinazongwe,2016-02-08,6046,9,2015,2015,10
600547,2015-10-19,sinazongwe,2016-02-08,5957,9,2015,2015,10
600548,2015-10-19,sinazongwe,2016-02-08,5844,9,2015,2015,10
600549,2015-10-20,sinazongwe,2016-02-13,6125,9,2015,2015,10
600550,2015-10-21,sinazongwe,2016-02-15,6149,9,2015,2015,10
600551,2015-10-21,sinazongwe,2016-02-15,6170,9,2015,2015,10
600552,2015-10-22,sinazongwe,2016-02-16,6175,9,2015,2015,10
600553,2015-10-22,sinazongwe,2016-02-16,6378,9,2015,2015,10
600554,2015-10-22,sinazongwe,2016-02-16,5999,9,2015,2015,10
600555,2015-10-23,sinazongwe,2016-02-17,6256,9,2015,2015,10
600556,2015-10-26,sinazongwe,2016-02-20,6337,9,2015,2015,10
600557,2015-10-27,sinazongwe,2016-02-22,6045,9,2015,2015,10
600558,2015-10-27,sinazongwe,2016-02-22,6224,9,2015,2015,10
600559,2015-10-27,sinazongwe,2016-02-22,6276,9,2015,2015,10
600560,2015-10-28,sinazongwe,2016-02-23,6199,9,2015,2015,10
600561,2015-10-28,sinazongwe,2016-02-23,6039,9,2015,2015,10
600562,2015-10-29,sinazongwe,2016-02-24,6314,9,2015,2015,10
600563,2015-10-29,sinazongwe,2016-02-24,6032,9,2015,2015,10
600564,2015-10-31,sinazongwe,2016-02-27,6099,9,2015,2015,10
600565,2015-11-02,sinazongwe,2016-02-29,6236,9,2015,2015,11
600566,2015-11-02,sinazongwe,2016-02-29,6112,9,2015,2015,11
600567,2015-11-03,sinazongwe,2016-03-01,6356,9,2015,2015,11
600568,2015-11-04,sinazongwe,2016-03-02,6128,9,2015,2015,11
600569,2015-11-04,sinazongwe,2016-03-02,6248,9,2015,2015,11
600570,2015-11-05,sinazongwe,2016-03-01,6268,9,2015,2015,11
600571,2015-11-05,sinazongwe,2016-03-01,6370,9,2015,2015,11
600572,2015-11-06,sinazongwe,2016-03-04,5789,9,2015,2015,11
600573,2015-11-07,sinazongwe,2016-03-05,5989,9,2015,2015,11
600574,2015-11-10,sinazongwe,2016-03-10,5900,9,2015,2015,11
600575,2015-11-11,sinazongwe,2016-03-11,6162,9,2015,2015,11
600576,2015-11-11,sinazongwe,2016-03-11,5996,9,2015,2015,11
600577,2015-11-11,sinazongwe,2016-03-11,5805,9,2015,2015,11
600578,2015-11-11,sinazongwe,2016-03-11,5753,9,2015,2015,11
600579,2015-11-11,sinazongwe,2016-03-11,5930,9,2015,2015,11
600580,2015-11-12,sinazongwe,2016-03-12,5830,9,2015,2015,11
600581,2015-11-12,sinazongwe,2016-03-12,5940,9,2015,2015,11
600582,2015-11-12,sinazongwe,2016-03-12,5823,9,2015,2015,11
600583,2015-11-12,sinazongwe,2016-03-12,6009,9,2015,2015,11
600584,2015-11-12,sinazongwe,2016-03-12,5782,9,2015,2015,11
600585,2015-11-12,sinazongwe,2016-03-12,5945,9,2015,2015,11
600586,2015-11-13,sinazongwe,2016-03-12,5642,9,2015,2015,11
600587,2015-11-13,sinazongwe,2016-03-12,5842,9,2015,2015,11
606319,2016-10-14,sinazongwe,2017-02-01,5452,9,2016,2016,10
606320,2016-10-14,sinazongwe,2017-02-01,6207,9,2016,2016,10
606321,2016-10-16,sinazongwe,2017-02-04,5834,9,2016,2016,10
606322,2016-10-17,sinazongwe,2017-02-06,6274,9,2016,2016,10
606323,2016-10-17,sinazongwe,2017-02-06,6106,9,2016,2016,10
606324,2016-10-18,sinazongwe,2017-02-07,6433,9,2016,2016,10
606325,2016-10-18,sinazongwe,2017-02-07,6523,9,2016,2016,10
606326,2016-10-18,sinazongwe,2017-02-07,6324,9,2016,2016,10
